And here are some ways to help cyclone victims in Mozambique, Malawi, and Zimbabwe: https://t.co/if8HZBtWBH	Barack Obama
Congratulations to Loretta Lynch, who was sworn in as U.S. attorney general today, the first African-American woman to hold the post.	Barack Obama
"""Middle-class economics means helping working families feel more secure in a world of constant change."" —President Obama #SOTU"	Barack Obama
Read what major news outlets are saying about the critical need for a fully functioning Supreme Court: https://t.co/phINUVx7gh	Barack Obama
RT @ObamaFoundation: Courage is contagious. Watch some of the courageous students who won our first-ever Civic Action Recognition Awards, h…	Barack Obama
Read the President's latest op-ed on why he acted on immigration: http://t.co/roSc7nuvRa #ImmigrationAction	Barack Obama
Check getting covered off of your to-do list. Find a plan that works for you before the February 15th deadline: http://t.co/rV08U27qC2	Barack Obama
Merry Christmas, and happy holidays to you and yours—big or small. https://t.co/knZUoQidcl	Barack Obama
Parents shouldn't have to choose between a paycheck and taking care of a sick child at home. #LeadOnLeave https://t.co/FF4hTkgOZy	Barack Obama
"""What I’m describing is accountability—a common-sense, middle-ground approach."" —President Obama #ImmigrationAction"	Barack Obama
American diplomacy has helped make the world safer and more secure through the #IranDeal. Read how: https://t.co/BfksIZpjJe	Barack Obama
Before the ball drops, make sure you chip in to help fight for change in 2015: http://t.co/m9rFZYIPyI	Barack Obama
Too many lawmakers still deny the science of climate change. Call them out now: http://t.co/qlquFqhsA6 #ActOnClimate http://t.co/MbzTx9Wz3E	Barack Obama
Read how @OFA volunteers in Tucson are working hard to bring change to their community. http://t.co/oMXhaZuidu	Barack Obama
"""We know America is what we make of it."" —President Obama #Selma50 #MarchOn"	Barack Obama
"""Improving gender equality would add at least $2.1 trillion to U.S. gross domestic product by 2025."" https://t.co/YHZW8QPEpR #EqualPayDay"	Barack Obama
Kat Creech, a wedding planner in Houston, turned a postponed wedding into a volunteer opportunity for Hurricane Har… https://t.co/MCXiSuAVJN	Barack Obama
RT @WhiteHouse: A behind-the-scenes video you don't want to miss. Watch President Obama reflect on his #ImmigrationAction. https://t.co/gtW…	Barack Obama
"""We put in place the toughest Wall Street reform in history that's protecting main street from another crisis."" —President Obama"	Barack Obama
It's been a long road, but we're far better off than we were eight years ago. https://t.co/o8UdtCezYE	Barack Obama
Say you support decisive action to tackle climate change. https://t.co/S9gkxn0wpv #ActOnClimate	Barack Obama
"""I believe crime is like any other epidemic—we need to stop it before it starts."" —President Obama"	Barack Obama
"""My fellow Americans, we too are a strong, tight-knit family. We, too, have made it through some hard times."" —President Obama #SOTU"	Barack Obama
"""It is the American people who have made the progress of the last six years possible."" —President Obama #AmericaLeads"	Barack Obama
"""Time and time again, @SenatorReid stood up to special interests and made sure every one of his constituents had a voice."" —President Obama"	Barack Obama
The economy added 151,000 jobs in August—extending the longest streak of total job growth on record.	Barack Obama
Say that Senate leaders should stop hiding behind excuses and give Judge Garland a fair hearing: https://t.co/mhCz1oKSyn #DoYourJob	Barack Obama
Tune in at 4:05 p.m. ET to watch President Obama deliver remarks at the @NAACP's National Convention: http://t.co/RD2DOysaor #NAACP106	Barack Obama
LIVE: President Obama is speaking about education and signing the Every Student Succeeds Act. https://t.co/DwcKVaLlql #ESSA	Barack Obama
"""It's always good to be with OFA. It's a little bit like coming home.""—President Obama #OFAFallSummit"	Barack Obama
LAST CALL: Enter for a chance to meet President Obama. http://t.co/0s2pXZGsI0 http://t.co/cbSaQVR4SO	Barack Obama
To target hopeful young strivers who grew up here is wrong, because they’ve done nothing wrong. My statement: https://t.co/TCxZdld7L4	Barack Obama
RT @WhiteHouse: Check out stories from Americans across the country on how raising the minimum wage would help them → http://t.co/akWsI1nrq…	Barack Obama
RT @OFA_FL: Retweet to help celebrate the first day of same-sex marriages in the Sunshine State. #LoveisLove http://t.co/fAhCFj5rZ1	Barack Obama
There’s no better time than the holidays to give back to your community. Yesterday I got to do just that at… https://t.co/gGLJomf3ua	Barack Obama
LIVE: President Obama is participating in a town hall at @BenedictEDU about youth opportunities. http://t.co/l1rEKQHzkY	Barack Obama
Send season's greetings to President Obama—you can even include a personal note: http://t.co/S7sdjc1ti3	Barack Obama
This Center is for the leaders of tomorrow who are ready to step up and build the world as it should be. Michelle a… https://t.co/XN7anzCTst	Barack Obama
"""Congress left town for five full weeks—and they left behind a stack of unfinished business."" —President Obama http://t.co/Cnv8PFW4De"	Barack Obama
This is your opportunity to get your start in community organizing: http://t.co/XVzPFfiNX0	Barack Obama
"Follow the new ""Letters to President Obama"" Tumblr—starting with a letter thanking the President for #Obamacare: http://t.co/qF2JfsfutZ"	Barack Obama
"""Everybody that works hard deserves a fair shot."" —President Obama #SOTU #RaiseTheWage"	Barack Obama
LIVE: The President is holding a town hall meeting in Nashville about #ImmigrationAction. Watch here: http://t.co/9fB2WcGDzP	Barack Obama
RT @WhiteHouse: Watch @POTUS award the #MedalOfHonor to U.S. Army Captain Florent Groberg. https://t.co/oC6Z0wNaIj	Barack Obama
RT @WhiteHouse: BREAKING: 20 million more Americans now know the security of health insurance thanks to the Affordable Care Act. https://t.…	Barack Obama
RT @VP: Affordable health care won't break the bank. Shop to #GetCovered on #CyberMonday at http://t.co/EO0WsRUooR → http://t.co/NdFmTSS7X6	Barack Obama
The floods in the Midwest and in southern Africa are heartbreaking. Suffering and loss on two sides of the world ca… https://t.co/JQuv5mQHnq	Barack Obama
"""If any agreement undercuts working families—I wouldn’t sign it."" —President Obama #LeadOnTrade"	Barack Obama
And counting. #SOTU https://t.co/kVX2JS964s	Barack Obama
The President's #ImmigrationAction will be good for the economy—but opponents are standing in the way: http://t.co/jpWzOdt71b	Barack Obama
RT @OFA: It's time for Congress to help build an economy that works for everyone and not just for a few. #SOTU	Barack Obama
"RT @vj44: POTUS invited an old friend, Edith Childs, to his town hall. Edith was the first to say ""Fired Up, Ready to Go!!"" http://t.co/wR6…"	Barack Obama
It's time to #LeadOnLeave—because what's good for workers and families is good for the economy: http://t.co/Venhc8up8h	Barack Obama
It's official: 2014 was the hottest year on record. http://t.co/u5ihOEufy5 It's time to #ActOnClimate.	Barack Obama
RT @djkhaled: MAJOR 🔑 ALERT!https://t.co/4O22TBTKnl the deadline is January 31st! @whitehouse #Wethebest @barackobama bless up https://t.c…	Barack Obama
Fighting climate change: ✔ Creating jobs: ✔ The solar industry is booming. https://t.co/8GYjQkeaTU	Barack Obama
"""We’ll have your backs—just like you had ours."" —President Obama. Happy Veterans Day. http://t.co/gy0APQFIy4"	Barack Obama
WATCH: The Obama administration supports a ban on conversion therapy to protect America's youth. http://t.co/KO5EUFNZ6z	Barack Obama
Young people have helped lead all our great movements. How inspiring to see it again in so many smart, fearless stu… https://t.co/wXO3wBtJ8V	Barack Obama
We need a budget that works for every American—not just the wealthy few. http://t.co/GOsmghWkdm	Barack Obama
Expanding Medicaid isn't just practical—it's the right thing to do. http://t.co/RDg6nz8nnF #PeopleOverPolitics	Barack Obama
LIVE: Watch the 2015 White House Correspondents' Dinner. http://t.co/JYRHmvEGSV #WHCD	Barack Obama
RT @WhiteHouse: BREAKING: On Monday, @POTUS will release his #CleanPowerPlan—the biggest step we've ever taken to #ActOnClimate. https://t.…	Barack Obama
Scientists agree climate change is man-made—and we can do something about it. https://t.co/8nUjWGSP7f #ActOnClimate	Barack Obama
LIVE: The President is addressing the nation about actions he's taking to help fix our immigration system. http://t.co/Xv7zBz3R5M	Barack Obama
America now has the lowest uninsured rate on record thanks to #Obamacare. Repealing it doesn't make sense. https://t.co/qBMYaHA1pk	Barack Obama
Tonight—it's going to be a good time. Don't miss the State of the Union. https://t.co/yC2x4ODfBa #SOTU https://t.co/9FUNGoRp8Z	Barack Obama
It's the final week of #NationalIceCreamMonth—better take advantage. http://t.co/WQk1T37XhU	Barack Obama
"""Immigrants have made this City of Broad Shoulders their home."" —President Obama #ImmigrationAction"	Barack Obama
Think the Senate should give Judge Garland a fair hearing? Add your voice: https://t.co/iFQlY95TGt #DoYourJob	Barack Obama
The economy added 215,000 jobs in July—marking a record-breaking 65 consecutive months of private-sector job growth.	Barack Obama
RT @SCOTUSnom: Like the #SCOTUS nominees before him, Judge Garland filled out a questionnaire for Senators: https://t.co/01zuyMOQT4 https:/…	Barack Obama
"""Outdated trade rules put our workers at a disadvantage—and TPP will change that."" —President Obama http://t.co/mrdFZvoETy #TPP"	Barack Obama
"""We have to pass a budget that gives middle-class families the security they need to get ahead in the new economy."" —President Obama"	Barack Obama
What motivates you to fight for change? Take this one-question survey: http://t.co/2cAkZL0Pd5	Barack Obama
Before you start cooking this week, make sure you're covered: https://t.co/2Rl8967kZX #GetCovered	Barack Obama
"""We made progress, but our work is not done."" —President Obama #NAACP106"	Barack Obama
"""You're able to get free preventive care, including mammograms, as a consequence of this law."" —President Obama"	Barack Obama
RT @Pharrell: Keep those you love healthy. Today is the day to #GetCovered at http://t.co/up7RpXH3TY	Barack Obama
"""Justice is making sure that every young person knows that they are special and their lives matter."" —President Obama"	Barack Obama
The United States can make real progress on climate change. Read more from @Podesta44: http://t.co/WZArcVM0IN	Barack Obama
For the first time since the 1990s, the private sector has added at least 200K jobs for nine consecutive months. #ActOnJobs	Barack Obama
We lost two great Americans today – Frank Robinson and John Dingell – citizens who inspired me and so many others b… https://t.co/EcjpeHhzgf	Barack Obama
"RT @WhiteHouse: ""That's part of the power of the internet, making sure people don't feel alone on these issues"" —Obama #ObamaTownHall http:…"	Barack Obama
Congrats to the USWNT! A great performance from a great team—looking forward to Sunday. #OneNationOneTeam	Barack Obama
Climate change deniers want to stop the Clean Power Plan. Don’t let them—add your name today: http://t.co/Qq3d4Eq8A7 #ActOnClimate	Barack Obama
Judge Garland deserves a fair hearing. https://t.co/SZPqoMUI5t	Barack Obama
By almost every economic measure, our economy is better off than it was eight years ago. https://t.co/iWSkzgSIkG	Barack Obama
The antidote to government by a powerful few is government by the organized, energized many. This National Voter Re… https://t.co/3W5pfaUdKd	Barack Obama
We've made a lot of progress, but there's still more work to do. https://t.co/CjniZ7ZTTn	Barack Obama
Tune in at 11:50 a.m. ET to watch President Obama commemorate the 150th anniversary of the 13th Amendment: https://t.co/c1k3kopsr3	Barack Obama
"""The events of September 11, 2001, left a permanent mark on the spirit of every American."" —President Obama http://t.co/oob3Hc0vmi"	Barack Obama
Millions of Americans believe the Senate should hold a fair hearing for Judge Garland. Are you one of them? https://t.co/y5zGBXLvZZ	Barack Obama
Last year, wind energy generated enough electricity to power 17.5 million homes: https://t.co/RBMQxG7Pes #ActOnClimate	Barack Obama
Thanks to President Obama, future generations will still be able to explore—from sea to shining sea. #FindYourPark https://t.co/Zt1U8dF3vW	Barack Obama
RT @FactsOnClimate: In 2030, the #CleanPowerPlan will PREVENT: 300,000 missed work days and school days. 1,700 non-fatal heart attacks. htt…	Barack Obama
RT @OFA: America should lead on science and technology and Americans should win the race on the kinds of discoveries that unleash new jobs.…	Barack Obama
Great news: Today, the @FCC voted in favor of a free and open internet. http://t.co/CfSxpVyqxd #NetNeutrality	Barack Obama
After years of effort by the U.S., nearly every country in the world came together to stand #UnitedOnClimate. https://t.co/3CtLUPak0x	Barack Obama
LAST CHANCE: Donate before tonight's midnight deadline. http://t.co/a9kRtOjiHa	Barack Obama
Tune in at 2:15 p.m. ET to watch President Obama discuss the importance of the Clean Power Plan: http://t.co/7Oc50aI2Hh #ActOnClimate	Barack Obama
RT @WhiteHouse: On #LatinaEqualPay Day, we mark the work that remains to ensure that all Americans receive equal pay for equal work. https:…	Barack Obama
That’s what Americans do when others are in need – we help. We give. We inspire. Want to make a difference? There a… https://t.co/2mdo9GlaLl	Barack Obama
Working families in America should have the basic security of paid sick leave. #LeadOnLeave https://t.co/0jxbEnUUJg	Barack Obama
The Clean Power Plan is a vital step to #ActOnClimate and improve public health. https://t.co/kJhg6FnU0M	Barack Obama
NASA leads the world in the exploration and study of planets. Let's not let climate change deniers change that: http://t.co/dcUlvdFaha	Barack Obama
New clean water provisions will help protect the health of 117 million Americans. Read more: http://t.co/7qXT338jls #CleanWaterRules	Barack Obama
Across the country, @OFA volunteers are making a difference in the fight to #RaiseTheWage: http://t.co/ENbPyryj60	Barack Obama
Add your name to support the most progressive trade deal in this nation's history: http://t.co/DPx1onQXmm #LeadOnTrade	Barack Obama
"""If you are opposed to these smart, progress trade deals, that means you must be satisfied with the status quo."" —President Obama"	Barack Obama
WATCH: President Obama took action to protect Bristol Bay in Alaska, one of America's greatest natural treasures. http://t.co/zy2NmVYVcb	Barack Obama
Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… https://t.co/KC9nmjZPuX	Barack Obama
LIVE: President Obama is speaking about helping all young Americans reach their full potential at the #WHFilmFest. http://t.co/hCmAG8mdYj	Barack Obama
DYK: States that embraced #Obamacare and expanded Medicaid are seeing huge drops in uninsured rates. http://t.co/ZpEKFQRFhz	Barack Obama
Here’s a worthwhile Sunday read: “…nothing should temper partisanship more than an awareness that somewhere, on som… https://t.co/XSbZhrhvcT	Barack Obama
"""When folks in Congress question my authority to take action, I've got one answer: Pass a bill.""—President Obama #ImmigrationAction"	Barack Obama
Watch President Obama deliver remarks at the #DallasMemorial service yesterday. https://t.co/BHIQTdnIDr	Barack Obama
States like Hawaii are leading the fight against climate change: http://t.co/V5Z9p0EuFr #SwitchToClean	Barack Obama
RT @WhiteHouse: Our march is not yet finished, but we're getting closer. http://t.co/uVWBvryy1E #Selma50 #MarchOn http://t.co/zuydM04JB7	Barack Obama
"RT @CBSThisMorning: WATCH: @POTUS and @FLOTUS play @GayleKing's game ""I love it when..."" during LIVE interview ahead of #SB50 on @CBS! http…"	Barack Obama
Expanding overtime protections will improve the lives of middle-class families. Read more: http://t.co/wrzwXklnSk #FixOvertime	Barack Obama
"""The status quo isn't working for our workers."" —President Obama #LeadOnTrade"	Barack Obama
This movement started with grassroots supporters just like you. Help keep it going—chip in $5 or more today: http://t.co/L5qG329kPg	Barack Obama
Leaders like Jonny Boucher, a Chicago native who, after losing too many friends and family to suicide, started a co… https://t.co/lKmjQt4MNA	Barack Obama
I’m so proud of the work @MichelleObama has done over the years to ensure adolescent girls have access to education… https://t.co/oMXzcgI4l2	Barack Obama
The unemployment rate dropped in every single state during 2014—the first time that's happened in 30 years. http://t.co/1ngUD95daI	Barack Obama
Get covered today, and you'll have health insurance on day one of 2015: http://t.co/uDxnuG0fjr	Barack Obama
Show your support for bold moves to combat climate change—add your name: https://t.co/Wof6TIp08t #ActOnClimate	Barack Obama
RT @WhiteHouse: President Obama's suiting up for the big speech. Watch at 9pm ET → http://t.co/NKU3ndKHOu #YesWeTan http://t.co/l7EJZYVk9s	Barack Obama
"""If we don't act, there may not be an Everglades as we know it."" —President Obama #ActOnClimate"	Barack Obama
Congrats to @LoyolaChicago and Sister Jean for a last-second upset - I had faith in my pick!	Barack Obama
President Obama is investing in a more sustainable future. #ActOnClimate https://t.co/MbDFRg0QcP	Barack Obama
Our economy added 126,000 jobs in March, the 61st consecutive month of private-sector job growth.	Barack Obama
Six months is long enough, senators. It's time to #DoYourJob and give Judge Garland a hearing. https://t.co/A2Yedmhuw6	Barack Obama
Read what editorial boards across the country have to say about the #SCOTUS vacancy: https://t.co/xFqioAHA3l	Barack Obama
A free flight to Chicago. A free hotel room. Tickets to see the legendary James Taylor. Enter now: https://t.co/2frBiqy0q5	Barack Obama
The #TPP eliminates 18,000 taxes that other countries put on American goods. https://t.co/VMPIrGn2Mf #LeadOnTrade	Barack Obama
"""More of our kids are graduating than ever before. More of our people are insured than ever before."" —President Obama #SOTU"	Barack Obama
President Obama's last State of the Union address—it's only a day away. https://t.co/Mav5KTivxG #SOTU https://t.co/To0pptxXwb	Barack Obama
"""America, this will change—but only when we stand up, together, and demand it."" —President Obama https://t.co/hTcIIsK5Ai #SandyHook"	Barack Obama
Today, President Obama met with young immigrants whose lives are positively affected by #ImmigrationAction. http://t.co/bmYOO4TKwb	Barack Obama
"""It was diplomacy that ratcheted up the pressure on Iran."" —President Obama #IranDeal"	Barack Obama
Read the latest op-ed from @vj44 about the importance of paid family leave: http://t.co/Oi2DfoPiT1 #LeadOnLeave	Barack Obama
Show your support for American leadership in the international effort to #ActOnClimate: https://t.co/mhuMkdtvMZ	Barack Obama
And in the U.S., 13-year old @AlexandriaV2005 of New York, 13-year old @havenruthie of Denver, and 16-year old… https://t.co/aS6adg4Kh7	Barack Obama
RT @WhiteHouse: Watch @POTUS speak on the tragic shooting in Roseburg, Oregon. #UCCShooting http://t.co/8sheX2zpFa	Barack Obama
RT @OFA_RI: Our state legislators and @GinaRaimondo just took action to support hardworking families. Congrats, Rhode Island. #RaiseTheWage	Barack Obama
If the U.S. doesn't #LeadOnTrade, others will. Let's make sure America writes the rules in this global economy: http://t.co/BL15PXZBuC	Barack Obama
A very happy birthday to the @VP. http://t.co/rS2606MgKy	Barack Obama
Retweet if you support American leadership on climate change. #ActOnClimate https://t.co/nzUDGeuE7v	Barack Obama
Read about the hurricane preparedness briefing the President is receiving in Miami today: http://t.co/NfRkw4p8l7 #ActOnClimate	Barack Obama
Read how President Obama is laying the groundwork for criminal justice reform: http://t.co/6kkFqjgec0	Barack Obama
"""I believe a thriving private sector is the lifeblood of our economy."" —President Obama #SOTU"	Barack Obama
"""When we Americans put our minds together and our shoulder to the wheel, there's nothing we can't do."" —President Obama #Cybersecurity"	Barack Obama
"""Climate change can no longer be denied. It can't be edited out. It can't be omitted from the conversation."" —President Obama #ActOnClimate"	Barack Obama
RT @OFA: It's just called marriage now. #LoveIsLove #SOTU https://t.co/HtZlU0iUVe	Barack Obama
This kind of obstruction is unprecedented. Tell Senate leaders: #DoYourJob https://t.co/IZgCuoWE4O	Barack Obama
Add your name if you agree it's time for Congress to #DoSomething about gun violence in America. http://t.co/ttnwvksW10	Barack Obama
"""I need you to stay involved. I need you to stay active."" —President Obama #OFAFallSummit"	Barack Obama
RT @OFA: Friendly reminder for Senate leaders on #ConstitutionDay2016: https://t.co/my5zUWxb6j	Barack Obama
RT @FLOTUS: Look who's helping kids #eatbrighter: @BillyEichner ✓ @BigBird ✓ @FunnyOrDie ✓ @PMA ✓ The First Lady ✓ http://t.co/YuTbrYlTx1 #…	Barack Obama
Retweet to spread the word. #GetCovered https://t.co/QiV7Qghp6G	Barack Obama
Long-term unemployment is on the decline. Let's keep the economy moving in the right direction: http://t.co/ItcXk2XaDB #ActOnJobs	Barack Obama
"""Today, in 41 states, drivers can find at least one gas station selling gas for less than $2 a gallon."" —President Obama #KeystoneXL"	Barack Obama
"""I view smart trade agreements as a part of middle-class economics."" —President Obama #LeadOnTrade"	Barack Obama
According to a recent poll, a clear majority of Americans don't want federal #Obamacare subsidies rolled back: http://t.co/4aYVdAzKVh	Barack Obama
Help President Obama cap off a great year. Wish him a happy birthday: http://t.co/IgiBLr6ZzI #44Turns54 http://t.co/fCnSmJTUw1	Barack Obama
Our thoughts and prayers are not enough. It's time for Congress to #DoSomething to prevent gun violence tragedies: http://t.co/TMWUhGgsXK	Barack Obama
"""People must learn to hate, and if they can learn to hate, they can be taught to love..."""	Barack Obama
With higher hourly wages and 280,000 new jobs, May's jobs report is good news for our economy. http://t.co/3IT8WkRfrZ	Barack Obama
Bucket list: Go on a cruise ✔ Travel to Alaska ✔ Whale watching in the Arctic ✔ Enter: https://t.co/Rqc2LYGUfV https://t.co/8adUMLh7RZ	Barack Obama
Some states are making real progress to #RaiseTheWage. Read more: http://t.co/6wtxa7AY8m	Barack Obama
Our economy has added 14 million jobs over the longest streak of private-sector job growth on record. https://t.co/FwScd1Soxi	Barack Obama
RT @WhiteHouse: “Today, on #EarthDay, our governments, along with about 170 others, are in New York to sign that agreement.” —@POTUS https:…	Barack Obama
RT @FLOTUS: Open enrollment starts tomorrow! Check out your options at https://t.co/dg57hwz5of and share your #GetCovered story. https://t.…	Barack Obama
Let's be clear: #Obamacare is working and helping millions of Americans. https://t.co/OVZqdsjkOn	Barack Obama
This National Gun Violence Awareness Day, show your commitment to keeping our kids safe from gun violence. Then, fo… https://t.co/Nr5qxK8sgu	Barack Obama
President Obama sits down with @BET tonight at 6 p.m. ET. Watch a preview here: http://t.co/YFpIiUgHkz	Barack Obama
In just the first two weeks of enrollment, 1.5 million Americans applied for affordable health coverage: http://t.co/pacPZEsuzV	Barack Obama
Happy Fourth of July. http://t.co/NrN0dpCNIr	Barack Obama
Recess is almost over, and editorial boards across the country are calling for Senate leaders to do their jobs. https://t.co/Pr78WaT0V2	Barack Obama
"""It's the end of discrimination against the sick in America."" —President Obama on how we're #BetterWithObamacare. http://t.co/6um94lVVqj"	Barack Obama
"""I’m setting a new goal: By the end of this decade, let’s enroll six million children in high-quality preschool."" —President Obama"	Barack Obama
Partisan obstructionism shouldn't hold back our Supreme Court. #DoYourJob https://t.co/Q7rRKyWlZc	Barack Obama
Take a look at what editorial boards across the country think of the Senate refusing to do its job: https://t.co/6n3JNK6WoZ #DoYourJob	Barack Obama
FINAL CALL: Help make 2016 a year full of progress. Chip in today. https://t.co/xJKOZ4qAD7 https://t.co/tGQEwhpU1B	Barack Obama
Senate leaders' obstruction of our Supreme Court is completely unprecedented. #DoYourJob https://t.co/PvubG4dFnd	Barack Obama
There's a lot of misinformation out there—help spread the facts with the @OFA Truth Team: https://t.co/srdrvXgfKA https://t.co/MrkBKYeCnm	Barack Obama
"Senate leaders' politicization of the Supreme Court is ""unconscionable."" https://t.co/f92L5TbGSR #DoYourJob"	Barack Obama
LIVE: President Obama and @DrBiden discuss the administration's plan to expand #CollegeOpportunity. http://t.co/9dgwtJbcyp	Barack Obama
Ever met a music legend? Here's your chance—meet James Taylor in Chicago this summer: https://t.co/6QAeg2ZqxX https://t.co/Q0EyXlAXA4	Barack Obama
"""I refuse to leave our children a planet that's beyond their capacity to repair."" —President Obama #OurOcean2015 https://t.co/TfbkHQDDg0"	Barack Obama
Since President Obama took office, the economy has seen the longest streak of private-sector job growth on record. http://t.co/eQfj7I4Hf7	Barack Obama
LIVE: President Obama and @FLOTUS discuss expanding efforts to help #LetGirlsLearn around the world. http://t.co/TfhhouKtpU	Barack Obama
LIVE: A day after his State of the Union address, President Obama is in Idaho spekaing at @BoiseStateLive. Tune in: http://t.co/gDQwNgjSf3	Barack Obama
Find out why it's economically beneficial to #ActOnClimate from @GinaEPA: http://t.co/8JzVHYpKg2	Barack Obama
The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: https://t.co/j8T9Vqlffe	Barack Obama
The President discusses the importance of health care and marriage equality progress in his interview with @BuzzFeed: http://t.co/EGKNHMWp8J	Barack Obama
"""You give me hope. You guys are doing extraordinary things."" —President Obama to @OFA supporters"	Barack Obama
Get ready—the deadline to pitch in before the new year is right around the corner. https://t.co/hbXvpbu6RY https://t.co/c9MakiUyrW	Barack Obama
RT @WhiteHouse: BREAKING: @POTUS is taking an important step on #overtime to ensure your work is rewarded → https://t.co/R78XeeSNq9 https:/…	Barack Obama
We all play a part in helping to stop gun violence. Do your part—#WearOrange on June 2. https://t.co/IUguOJg2Zk	Barack Obama
"""Send me a bill that gives every worker in America the opportunity to earn seven days of paid sick leave."" —President Obama #SOTU"	Barack Obama
"""You figure out what's important in your communities and you organize around it.""—President Obama at the #OFAFallSummit"	Barack Obama
Happy Hanukkah, everybody, from the Obama family to yours. Chag Sameach!	Barack Obama
RT @OFA: Millions of families now have peace of mind thanks to #Obamacare. Say you'll fight for it: https://t.co/lQwbqrGZut https://t.co/jS…	Barack Obama
Jon traveled 3,000 miles to change the conversation about climate change. Read more: http://t.co/IKrE4I0aY7 #ActOnClimate	Barack Obama
RT @FLOTUS: Worth a read: The First Lady on @Upworthy announcing new steps to help #LetGirlsLearn around the globe: http://t.co/IldEFrMx9w	Barack Obama
"""Trade has an important role to play in supporting good-paying, middle-class jobs in the U.S."" —President Obama http://t.co/521E9s0SB4"	Barack Obama
Before Obamacare, finding coverage was nearly impossible for Rick: http://t.co/pRIJo4Ykwf #ThisIsWhy http://t.co/QFOIbZNq34	Barack Obama
This @OFA volunteer is fighting to make the world better for her grandchildren. http://t.co/S2Bgd6Tq7L	Barack Obama
WATCH: #With1010, hard-working Americans earning the minimum wage will get a leg up. http://t.co/lutSpbNgQs	Barack Obama
RT @SecBurwell: Today, 20M more Americans have coverage thanks to the #ACA. Our uninsured rate is the lowest in our nation’s history. Lowes…	Barack Obama
Facts matter. Stay informed with the @OFA Truth Team: https://t.co/O8PhOX5jJ3	Barack Obama
Get the facts, not the fluff—join the OFA Truth Team: https://t.co/ssz4MCTj7s	Barack Obama
Read about Jon's 3,000 mile journey to fight climate change: http://t.co/RGFnfHnuXt #ActOnClimate	Barack Obama
"""America needs to write the rules of the global economy. We can't leave it to somebody else."" —President Obama #LeadOnTrade"	Barack Obama
Fighting climate change with solar power creates jobs. #PutSolarOnIt http://t.co/0zWThuBfn7	Barack Obama
There's still time to #GetCovered—but hurry: https://t.co/yJPJkNBxDk https://t.co/0q8gqfaRaP	Barack Obama
LIVE: President Obama is presenting the Medal of Honor to Senior Chief Special Warfare Operator Edward Byers. https://t.co/NGInOc0ccN	Barack Obama
Know someone who would be perfect for this fellowship? Here's where to apply: http://t.co/ahGWYDvUSD	Barack Obama
WATCH: Get the facts on why it's time to #FixOvertime protections for millions of workers. http://t.co/lkzOv8CrpR	Barack Obama
Open enrollment is back: https://t.co/DCGSKXPVzi #GetReadyGetCovered https://t.co/zACudz9e7c	Barack Obama
Thanks to #Obamacare, millions of Americans have gained the coverage they need. Say you're proud. https://t.co/cDHxzoPFFk	Barack Obama
President Obama: When American workers and businesses compete on a level playing field, no one can beat us. https://t.co/RBHapsYhqp	Barack Obama
We must take bold steps now—climate change is already impacting millions of people. https://t.co/ZWBgt0XEWt #ActOnClimate	Barack Obama
LAST CALL: Chip in to keep building a truly grassroots movement. http://t.co/HBlfeiP9Xx	Barack Obama
"""The United States is home to 5% of the world’s population, but 25% of the world’s prisoners."" —President Obama http://t.co/TIkMUi58f5"	Barack Obama
Happy Mother's Day to my love and partner on this journey @MichelleObama, and to all the wonderful, hardworking mothers out there.	Barack Obama
"""The freedom to marry who you love—that's now open to all of us. That's a good thing."" —President Obama #LoveWins"	Barack Obama
"""From my family to yours, Eid Mubarak!"" —President Obama"	Barack Obama
"""When women succeed, America succeeds."" —President Obama #EqualPayNow"	Barack Obama
Our statement on the passing of Former First Lady Barbara Bush: https://t.co/MhTVYCL9Nj	Barack Obama
This petition is an important way you can support #NetNeutrality: http://t.co/LRZAbEbobk	Barack Obama
"""This reform remains what it's always been: a set of fair rules and tougher protections."" —President Obama #ACAWorks"	Barack Obama
Show your organizing pride. https://t.co/dsQVnkKlG5 https://t.co/1U7d0ViQNm	Barack Obama
Chag Sameach. #HappyHanukkah	Barack Obama
BUZZER BEATER: There's not a lot of time left on the clock. Chip in $5 now. http://t.co/glkmuDAMmY http://t.co/u4zDyut8li	Barack Obama
Read President Obama's op-ed in the @WSJ on the need for Senate leaders to fill the #SCOTUS vacancy: https://t.co/CdCsAdSJlB #DoYourJob	Barack Obama
"""Every child deserves a shot at a world class education."" —President Obama #ConnectED"	Barack Obama
Senate leaders need to work for the good of the American people, not seek out political points. https://t.co/Tdx3xk6gYi	Barack Obama
Two years ago today, the Senate passed a bill to fix our broken immigration system with a bipartisan majority. #ImmigrationAction	Barack Obama
ICYMI: Our economy is growing at its fastest pace in 11 years. http://t.co/V8PQsi0xTV	Barack Obama
"""I believe America is not a place where higher education is a privilege reserved for the few."" —President Obama #CollegeOpportunity"	Barack Obama
Want to hear that laugh in person? Throw your name in before tonight's deadline: http://t.co/XZkI1GSUg9 http://t.co/bgzegZCDDU	Barack Obama
"RT @WhiteHouse: ""In the face of terror, we stand as one."" —@VP Biden: https://t.co/lsBGVUPAWV"	Barack Obama
RT @OFA: Retweet if you want to keep the internet open and free. #NetNeutrality	Barack Obama
